Ref_Area,Year,Total_GHG,Energy_Per_Capita,Elec_Per_Capita,Renewable_%,Fossil_Elec_%,Renew_Elec_%,GDP_Total,GDP_Per_Capita,GDP_Per_Capita_PPP,Population,Urban_%,Industry_VA_%,Agri_VA_%,Forest_%,Agri_Land_%,Covid
BWA,2017,12.8434,1315.8010726984132,1618.1779439875734,26.7,99.8015873015873,0.1589192330040674,16105155856.770824,7104.964010880272,17352.895845145355,2266747.0,65.9456435684731,37.10100502491907,1.8419939490754045,27.543274575194538,45.63301748628095,0
BWA,2018,13.7531,1305.313023918298,1574.9360304565923,25.6,99.85477781004938,0.190779014308426,17031943186.13526,7407.95940141786,17825.018569213007,2299141.0,66.1579176461888,34.80032766907854,2.117310832047285,27.334533199230677,45.63301748628095,0
BWA,2019,12.4205,1202.8822178714563,1501.661819069047,26.2,99.81276258682203,0.2366533864541832,16725908148.548136,7172.089564800282,18106.01054711243,2332083.0,66.3271694845464,31.947105419300964,2.0834294935165505,27.12579182326681,45.633723289749966,0
BWA,2020,10.9515,1120.172832928728,1472.1707735004188,27.7,99.77074736359468,0.2589363557105493,14960251607.813454,6323.2974967658965,16289.391358264542,2365894.0,66.4488166494554,26.690568101143036,2.208069058040537,26.917050447302948,45.633723289749966,1
BWA,2021,12.2565,1149.1141990477718,1463.7045007560043,27.4,99.75093399750934,0.2486793986184478,18750182236.221073,7807.887945704713,17960.625444743728,2401441.0,66.5182767068255,33.0400332471158,1.7885929290385385,26.708309071339087,45.633723289749966,1
BWA,2022,12.5321,1286.4672369554146,1590.2343218470326,27.4,99.76452119309262,0.2486793986184478,20321150599.15232,8328.7090572666,18647.373458883187,2439892.0,66.5889787170477,37.45712971191776,1.579789821793665,26.49956769537522,45.633723289749966,0
BWA,2023,12.6077,1249.8308045376464,1640.9675822217491,27.4,99.76452119309262,0.2486793986184478,19411266967.104416,7826.353764832983,18932.48027123341,2480244.0,67.0212655349864,34.07106020227332,1.6646156885711478,26.29082631941136,45.633723289749966,0
BWA,2024,12.0977,1249.8308045376464,1640.9675822217491,27.399999999999995,99.76452119309262,0.24867939861844773,19402063512.90664,7695.75319445165,18068.505071428324,2521139.0,67.4623537838418,29.35927591282615,1.712162192309587,26.29082631941136,45.633723289749966,0
CAN,2000,724.389,8224.747864251724,16844.474614095867,20.3,27.334480034697883,60.61905382295173,744773415931.587,24271.002056382134,48399.305538935936,30685730.0,78.6292995508947,29.500037520466737,2.09165300710719,38.7929818338782,6.835802217143545,0
CAN,2001,715.458,8017.166666422283,16625.782880581468,19.8,28.915797298510064,58.05240084461776,738981792355.372,23822.09621093203,48774.16755341383,31020855.0,78.8414764949736,28.447535461999852,2.117890671757526,38.78763070807387,6.838162441066344,0
CAN,2002,737.7192,7943.445886971826,16912.198554561295,20.1,27.505947555189326,59.900353530654826,760649334098.0055,24256.019233718485,49695.00669098674,31359199.0,79.0990234802234,27.573141032783298,1.9876232211626663,38.782279582269545,6.925478412463653,0
CAN,2003,757.2196,8303.431878901296,16920.870977766237,19.7,28.338447098368963,58.92649901649675,895540646634.787,28301.864593742783,50139.78623470073,31642461.0,79.391380674239,27.907410447725507,2.053091392493437,38.77692845646522,6.90930546679025,0
CAN,2004,745.8844,8371.022318623078,16823.82814110746,20.4,26.44615025975756,58.45294391900892,1026690238278.2476,32145.541262021703,51210.67961187353,31938807.0,79.6923063348315,28.391119722337848,2.1678131110918124,38.7715773306609,6.893132521116847,0
CAN,2005,767.1729,8369.959296480056,17852.89162221117,21.6,25.30048144636726,59.8555982828252,1173108598778.6765,36383.66000680948,52356.55780385338,32242732.0,79.9760615882965,29.212991524177795,1.8803114578006197,38.766226204856565,6.876959575443445,0
CAN,2006,763.1616,8427.441741858827,17468.56493712097,21.5,24.362731527363927,59.56200027192743,1319264809590.9731,40504.03709778064,53195.781842154975,32571193.0,80.219066099279,28.8475544811015,1.7010184594948197,38.76087507905224,6.757391315016637,0
CAN,2007,784.7511,8356.306362500422,17525.890052949802,21.6,24.811253493242685,60.247662153301626,1468820407783.2605,44660.08388922812,53761.86202981125,32888886.0,80.4425615136782,28.6859019053535,1.5871607317165928,38.75552395324792,6.6931456825485,0
CAN,2008,760.7637,8098.352893619145,17382.25464216671,21.6,23.44181333484855,61.32909862004852,1552989690721.6497,46710.25268644837,53711.67920649747,33247298.0,80.6628944916604,29.34201950465891,1.7682735480133251,38.7501728274436,6.628900050080362,0
CAN,2009,720.4398,7696.334072812637,16317.77799801719,22.2,21.848642896555347,62.96373886597125,1374625142157.2915,40874.883193290254,51552.42238378952,33630069.0,80.8591838893921,25.076018211277805,1.5498932753953012,38.74482170163927,6.564654417612226,0
CAN,2010,741.3401,7660.754521032879,16236.475656490453,21.4,23.159457609817775,61.239455687623554,1617343367486.2583,47560.66660094058,52558.440814216774,34005902.0,81.0120892252937,26.351133161989527,1.4932360811166077,38.73947057583494,6.5004087851440895,0
CAN,2011,758.563,7716.248227826981,16607.190943556932,21.5,22.317564059879164,62.46040271845211,1793326630174.5186,52223.85883985308,53681.12967005692,34339221.0,81.1031425434213,27.13934059838912,1.7656644662562715,38.73486407475693,6.435683541183569,0
CAN,2012,754.6654,7637.7848724519745,16119.569981558992,21.8,20.88605293488039,63.637155283764926,1828366481521.5952,52670.34473354148,54034.80347519883,34713395.0,81.1513483248791,26.634668797425576,1.8113457439094136,38.73025757367892,6.443636168952629,0
CAN,2013,765.4783,7668.794663448684,16532.14367484249,22.2,19.80764058057349,64.07595750403851,1846597421834.9832,52638.11872352365,54712.17842398102,35080992.0,81.183439957458,26.613235175836603,1.894231512278361,38.72565107260091,6.4515553354547786,0
CAN,2014,776.2739,7780.1475931021005,16486.87452351644,22.2,20.164617170253603,63.19546202805319,1805749878439.9412,50960.843117466145,55723.48354041592,35434066.0,81.211183161556,27.13794246018717,1.5865480774195355,38.7210445715229,6.459474501956926,0
CAN,2015,768.7545,7690.408166176851,15839.628945350249,22.3,20.415875571487156,64.12426447134591,1556508816217.14,43594.194104539434,55660.867527261435,35704498.0,81.2465670276699,24.415682546891595,1.8698359459858669,38.716438070444894,6.467505206015443,0
CAN,2016,765.245,7944.507893458725,15759.605235031744,22.1,19.8030142960406,64.97537678700508,1527994741907.425,42314.06158172182,55606.15491919474,36110803.0,81.3023011093703,23.29530054558479,1.862225893135288,38.71201337558376,6.4747551471793825,0
CAN,2017,785.9246,8175.190376476229,15477.324919978955,22.8,18.09871781145812,66.56463041514681,1649265644244.095,45129.62811662297,56612.32853674483,36545075.0,81.4018945832226,24.02780288707915,1.8899946324488788,38.7078876013737,6.454410696897805,0
CAN,2018,809.0596,8161.779675010993,15569.549710810836,22.3,18.704728083953658,65.94838641140628,1725329192783.024,46539.17615704053,57337.490909999105,37072620.0,81.5500341646653,24.622305955435323,1.6998915762240614,38.7037629425392,6.45681990811536,0
CAN,2019,805.4996,8125.581213116181,15204.063852102536,22.4,18.57074994636673,65.87912593092035,1743725183672.5212,46352.869344521125,57583.84579809202,37618495.0,81.7363672047941,24.07740787694132,1.697079353361028,38.69963716832913,6.434356244262787,0
CAN,2020,728.5112,7495.079322978489,14763.74199885886,23.9,17.818682675509567,67.05645785945123,1655684730000.1936,43537.839298903986,54092.87903177963,38028638.0,81.9509888710566,22.451617319499977,1.8397893111812245,38.695512509494634,6.370735222110313,1
CAN,2021,742.9301,7524.863612331571,15003.714448356825,23.8,18.23105836478493,67.01638057689664,2022378748423.2344,52886.66163727032,56995.11767813512,38239864.0,82.1779279079275,25.331747517759585,1.5979878650405746,39.47012792563178,6.484576786100334,1
CAN,2022,761.3626,7578.020936012374,14907.077867966387,23.8,17.864550592336823,67.01638057689664,2190411080134.319,56256.80072640145,58321.06118346236,38935934.0,82.3500897353968,25.331747517759585,1.5979878650405746,39.46591999954487,6.494362078578174,0
CAN,2023,755.2393,7336.067035314271,14459.895751576883,23.8,19.67308160163791,67.01638057689664,2173339670064.328,54220.328503987526,57517.443158743175,40083484.0,82.5250564408346,25.331747517759585,1.5979878650405746,39.46171173211055,6.471378019502315,0
CAN,2024,768.0589,7156.115044245896,14084.493397317745,23.799999999999994,19.67308160163791,67.01638057689662,2243636826633.7617,54340.34772247326,56706.82380319776,41288599.0,82.7002565766633,25.33174751775958,1.5979878650405743,39.46171173211055,6.471378019502315,0
CHE,2000,53.5163,3466.506132170025,7844.938580923548,18.2,1.6039691943127965,57.888033175355446,279216033870.2037,38865.02193968802,67378.39014728769,7184250.0,73.302430524727,25.46819597957449,1.0538895108627022,30.264970170592587,39.61727304011243,0
CHE,2001,55.0253,3658.066499076579,7993.799044904641,18.7,1.50760012701393,60.168707633261086,286582672434.22614,39638.79110618639,68008.34418528555,7229854.0,73.3762992611964,26.244257887690864,0.9209241135723224,30.36341959336437,39.5407713506987,0
CHE,2002,53.3902,3537.537503317793,8024.294028912168,18.2,1.6609316113271069,56.328670807823514,309301422430.3862,42458.73846791871,67446.40443102676,7284753.0,73.4195324136588,26.433976506878835,0.9336581418929882,30.46187509929813,39.465603458442835,0
CHE,2003,54.6433,3524.605359575125,8187.626626566749,18.0,1.7346787357174651,56.061730227036655,362075086507.7597,49335.7456291067,66926.16797644299,7339001.0,73.4518762174754,26.006421378463973,0.8369918860744353,30.5603374622472,39.389477968792285,0
CHE,2004,55.2286,3513.0422675148334,8205.693793663413,18.1,1.745826027292826,55.608752001219784,403912891033.37354,54659.45714882332,68263.44113908174,7389625.0,73.4761317507392,25.551510109151792,0.9349995803018036,30.65880669032231,39.31192412380834,0
CHE,2005,55.9286,3469.41664326823,8305.640023046572,18.7,1.815651824034335,57.234106759656655,418284865884.9983,56242.89336456386,69692.5954827493,7437115.0,73.4951000915434,25.827074241374863,0.8186193325786224,30.757282791636204,39.234877637662535,0
CHE,2006,55.2643,3600.205990881988,8360.44251592812,18.1,1.5376689874800962,53.176808517281216,441634672196.5226,59011.03245920162,72077.8598470308,7483934.0,73.5115823179813,26.002793187287747,0.7532981125502589,30.855765774303705,39.159052182210125,0
CHE,2007,53.2391,3391.340930418599,8163.428006743903,19.3,1.3485461906514538,55.894000736105994,490740715594.80176,64989.15532560305,74234.30109919312,7551117.0,73.5283795081459,25.9309450770322,0.7731625829206306,30.954254863087503,39.08307777650119,0
CHE,2008,54.8217,3480.202559134665,8305.661524581,19.6,1.2431279827093518,56.896676772218925,567267767519.158,74175.19278985547,75355.20248878903,7647675.0,73.5482927401305,25.946301140139163,0.7835339386418092,31.052257325186233,38.999110248911144,0
CHE,2009,53.3492,3460.611443955479,8021.223603665938,20.0,1.1890328517798974,56.70255189237354,554212916092.2709,71568.31238856722,72709.81382934083,7743831.0,73.5741230920283,24.74278723106423,0.7225075766815071,31.150262753612505,38.91545146326511,0
CHE,2010,55.1362,3323.412185018918,8174.53595945972,20.6,1.6132124161321242,57.855931578559314,598851028906.5803,76531.37294076907,74290.26196292785,7824909.0,73.6086716419323,24.694525872997815,0.6629405745143612,31.24827193933171,38.832838878628614,0
CHE,2011,51.1255,3181.0668777887436,7928.190669882885,20.6,1.5660059112080835,55.337882797146534,715888126682.3959,90476.7589651577,74800.88863535332,7912398.0,73.65058748615,25.03152647245297,0.6766998300169669,31.33575581638132,38.750211135043266,0
CHE,2012,52.4878,3175.970901686737,7886.094306253416,21.9,1.3788857228769027,60.469078881427286,686420221557.9899,85836.2076767359,74883.6158924249,7996861.0,73.7522629583622,24.60389113301295,0.6345869636651856,31.42324155064883,38.66765583381344,0
CHE,2013,53.7462,3274.499481361287,7806.440718446213,21.8,1.1365578533584002,60.079473594257394,706234937370.9675,87304.33058135571,75354.15505008836,8089346.0,74.1121384785551,24.702212725144683,0.6625337135565177,31.51073152810372,38.585375856321875,0
CHE,2014,50.0908,3031.1744765680764,7520.043904678293,22.2,0.7485050806350446,59.00784745550089,726537808338.0005,88724.99094026383,76189.6018443969,8188649.0,74.7402679059582,24.32391507269299,0.7088776668896463,31.59822336301777,38.502806407833155,0
CHE,2015,49.4483,2927.960153193955,7500.486574174913,23.9,0.981058479359357,63.12446453366422,694118186379.6278,83806.44760038373,76566.07725421478,8282396.0,75.6044960143169,24.20112582098055,0.6264462605089303,31.685717850794592,38.42056854642456,0
CHE,2016,49.9492,2819.83095943189,7481.842963941023,24.1,1.4105243161094223,63.115830787978545,687895460902.7133,82153.07454478886,77301.21243048574,8373338.0,76.6726675773771,24.089979208047943,0.6580104716670019,31.7732664163142,38.338660726511485,0
CHE,2017,49.0425,2809.4794566919395,7584.857261850674,25.0,1.2013820648556124,64.49711642055898,695200833086.4989,82254.37692697672,77626.90273769405,8451840.0,77.9126273688843,24.217694322959854,0.6313335103340413,31.860333797102125,38.25988246409799,0
CHE,2018,47.7525,2806.4991558403017,7436.287698067576,24.2,0.9303604242327784,60.31068747559194,725568717468.0009,85217.36915122741,79261.35636412882,8514329.0,79.2922201625844,24.42395717713755,0.643750702339479,31.94740117789005,38.18240515033929,0
CHE,2019,47.5554,2857.1581918021684,7356.960938884795,24.8,0.8736476832006531,61.43811298681866,721369112726.7239,84121.93103044144,79596.70294650982,8575280.0,80.7792907322229,24.72115912960938,0.6477455268959839,32.03446855867797,38.10503413977808,0
CHE,2020,45.1725,2690.39023280182,7203.032773040854,26.4,0.8876482903000699,63.72397465357565,741999406005.6272,85897.7843338323,77324.88709340073,8638167.0,82.3416838515457,24.827915675611585,0.7054776333217292,32.1215359394659,38.02710630294437,1
CHE,2021,46.9199,2619.8055612015605,7398.777604254144,27.7,0.8056089767857414,67.87623448400834,815309330986.7185,93664.77366961108,81001.41112061175,8704546.0,84.2006477608879,25.635593715403072,0.6275674241848588,32.20860332025383,37.94969226489846,1
CHE,2022,43.6858,2591.921410404806,7422.849127182045,27.7,0.6259423402019464,67.87623448400834,828508926958.3933,94394.51068035244,82777.29358207596,8777088.0,84.9206266284521,24.54338165606891,0.6163797988148589,32.29567070104174,37.87129365676166,0
CHE,2023,42.8749,2511.3715420949707,7174.966491622849,27.7,0.4087875793548736,67.87623448400834,894424821645.2047,100623.54962729648,82295.29933465677,8888822.0,85.1854212679815,24.67083064181244,0.6249124614609868,32.38273808182967,37.7938948048868,0
CHE,2024,42.9924,2491.5122546707807,7117.252388574108,27.69999999999999,0.4087875793548736,67.87623448400834,936564198048.516,103998.18668560409,82286.18018964877,9005582.0,85.4615370020764,24.72471925398824,0.6286994754745581,32.38273808182967,37.7938948048868,0
CHL,2000,80.9636,1623.4801268923193,2473.2909411244523,31.4,51.45216827186986,49.451070412695245,78339750721.36403,5052.992457663253,17525.271727347867,15503635.0,86.2710912457813,27.83290073051464,5.0829624305111825,21.272870569121437,20.32192293001512,0
CHL,2001,79.2379,1574.8447591150425,2600.573366907575,32.1,45.73840257694388,55.02574592650067,71574739561.43288,4563.595298668896,17870.30083327114,15683849.0,86.4906345913002,28.48257297510446,4.062420264161446,21.395017295825863,20.375720211100532,0
CHL,2002,79.7961,1612.431302051479,2698.0200751359334,33.1,44.549014219962906,56.275331455657074,70264045939.27725,4430.847411579841,18240.20156028572,15857925.0,86.6114115090282,28.51803459221463,4.065033247532842,21.517164022530302,20.9338670023617,0
CHL,2003,81.9608,1612.229536205122,2866.1285990572583,31.6,49.84304597578424,51.5620662410045,76492579644.06053,4773.401775207537,18902.870874080556,16024752.0,86.6792973033246,29.71533660079827,4.094775330938245,21.639310749234735,20.745576518562753,0
CHL,2004,87.4346,1699.732407404455,3031.817122066269,31.4,53.09912513669739,48.08428370567099,99075985773.66817,6120.59152055344,19961.98357942328,16187322.0,86.7336754490112,32.75250218388245,3.758265825403353,21.761457475939167,21.43149185240178,0
CHL,2005,88.0872,1735.0887437669285,3064.2045540039753,32.3,46.11691182074537,55.0358204405152,122294145163.19212,7480.3233099863555,20918.527576068125,16348778.0,86.7768244484887,34.03530241413281,3.9222119378950295,21.8836042026436,21.364245251045013,0
CHL,2006,89.4558,1788.4744258353903,3192.2210622625753,32.9,44.74511930585683,56.32682574114243,153843518170.86438,9318.656552961203,21968.537535585423,16509195.0,86.8125123390851,38.684729192628005,3.71204514365714,22.00575092934803,21.249926028738507,0
CHL,2007,98.2183,1836.956205480212,3311.1436761756427,30.5,55.84440000683656,45.06998923242578,172491076033.86267,10346.413818453251,22878.8834428789,16671581.0,86.8445071581285,37.46659701662519,3.55057108879902,22.127897656052465,21.158470650893303,0
CHL,2008,102.6001,1801.282882023896,3312.372453736531,30.8,54.25097145919872,46.55131984456653,179894594475.40497,10683.218877251113,23509.781693144057,16838988.0,86.8765769429469,31.98399142430677,3.4244322613297844,22.250044382756897,20.736127833099317,0
CHL,2009,98.9627,1735.8389515790225,3272.5973150310256,31.5,51.012812489707194,49.72826981983466,171777900623.89206,10098.801716728622,23013.581789381424,17009731.0,86.9124897308683,31.88920115422606,3.697126955884864,22.37219110946133,20.31378636023735,0
CHL,2010,101.6041,1795.6817303265952,3284.062405857848,27.0,59.61213886222987,40.7618228149717,217051209238.53412,12632.870472419238,24116.76947156135,17181464.0,86.9560135592209,33.46690301561907,3.4782846318978557,22.49433783616576,19.79527955757116,0
CHL,2011,112.2079,1937.3233963385449,3559.166371980893,28.8,60.403573113387,39.7270859647254,251382573893.86972,14487.392783203197,25366.269024982535,17351816.0,87.0109164653326,32.441754234848254,3.6261832358388064,22.72857657773976,19.391093456636703,0
CHL,2012,116.2296,2123.491789724278,3781.69701341717,30.3,63.55464437785838,36.730469814052846,267024782486.8547,15241.906998111876,26670.49713384021,17519119.0,87.0824943735696,30.55830032721836,3.274933539617523,22.96281531931376,18.87931265903821,0
CHL,2013,118.7258,2177.504918714869,3854.5246154154074,30.2,64.10867036200644,35.906288920823926,277395018842.4165,15683.548636915511,27291.357652595747,17687006.0,87.1827777654221,29.430437307810536,3.4733753278992627,23.19705406088776,18.44822912799987,0
CHL,2014,110.9509,1946.2118166658724,3716.316352346132,27.0,56.694415784489706,43.119019688211104,259560978224.3589,14529.676720633584,27505.049552415756,17864195.0,87.3133701497978,28.902867065318503,3.9466206299946176,23.489714119821254,18.000314986423575,0
CHL,2015,116.6424,1968.3028618204944,3973.209771368809,25.1,56.41127642082372,43.64706818362638,242450355830.8839,13433.920298703231,27811.37451586172,18047625.0,87.4653320342387,27.880640410649494,3.7094042753649,23.724536889599538,17.565187709095465,0
CHL,2016,121.9211,2070.4695817036377,4185.584660085954,24.6,56.7423803161318,43.46181964857438,249344863928.4376,13649.85204528032,27958.728499668225,18267221.0,87.6306290578181,26.779565048189557,4.1990893712919615,23.870842044926142,17.025862754173332,0
CHL,2017,124.5992,2065.9757174580477,4053.47998595604,24.1,56.09808290220661,44.10183401935979,276154259981.0972,14879.90862271865,27892.994686282706,18558868.0,87.8000295757281,27.381156067138303,4.2809716137703715,24.03645189629948,16.57546350415842,0
CHL,2018,126.7867,2067.9764736837046,4172.296781417178,25.5,53.755814377148134,46.31506333572183,295857562991.70905,15659.480867562766,28492.66114565155,18893191.0,87.9620493753008,27.861522773982127,3.9274359246112343,24.20206174767283,16.01607672484957,0
CHL,2019,133.2977,2154.3545187775812,4218.620687930832,25.3,53.417772416566144,45.38899926677547,278285058719.4661,14495.716721686991,28218.534387908065,19197744.0,88.1273685623538,27.1184422429165,3.987812171378996,24.34979748573984,15.43534696502696,0
CHL,2020,126.1561,1946.167606169946,4166.721732867253,26.7,51.304275356279696,48.783065255437954,254042159309.31055,13114.815470545014,26248.561643282468,19370624.0,88.2953490438375,29.82956760466181,4.045426844099469,24.515245473388827,14.902628945638345,1
CHL,2021,127.2099,2032.9812042737908,4306.720885856503,24.2,51.15771773955328,48.08219909563952,315325547162.07153,16206.832549342109,29089.85045972798,19456334.0,88.4660511664452,30.86005330387301,3.505864368136149,24.680720385039063,14.56318702310526,1
CHL,2022,129.5282,2081.9975124571138,4405.863109953871,24.2,44.67748492073083,48.08219909563952,301226575540.2417,15405.616577407298,29569.477552793716,19553036.0,88.6395352768685,31.033047400602147,3.2346792584916213,24.846177257608467,14.31993271045913,0
CHL,2023,116.8374,2059.2761619684534,4322.992690055133,24.2,36.41778486338072,48.08219909563952,335518054097.63696,17067.036479915365,29563.678024365945,19658835.0,88.8158617217972,28.80302573114043,3.4902273336242464,25.01164611135842,14.401024975188188,0
CHL,2024,118.1209,2029.032995325931,4373.387376964803,24.199999999999992,36.41778486338072,48.08219909563951,330267137371.5923,16709.889397230672,30182.78712247137,19764771.0,88.9950908479196,30.085842275646375,3.912363512351608,25.01164611135842,14.401024975188188,0
CHN,2000,5063.8922,898.0750044672099,992.9433847201708,29.6,82.12597124223116,16.63913750296886,1223754919971.048,969.1995136962868,4066.0362701985905,1262645000.0,36.4320234662299,45.07383151775861,14.527251949982528,18.85347275628394,55.69458321172704,0
CHN,2001,5255.0745,921.506436459842,1076.5491213586508,28.4,79.86169679036888,18.958121447801375,1355036590251.524,1065.4059757451932,4372.157055799341,1271850000.0,37.6597442626953,44.27654360260099,13.82210695603407,19.104968120561207,55.757871864491534,0
CHN,2002,5584.8311,976.159336791292,1194.8562949078414,27.0,80.86265932519387,17.618616412882883,1489821682050.541,1163.5595767342556,4744.398550797944,1280400000.0,39.0897827148438,43.875802812218446,13.12949382581892,19.356453899023084,55.82113206589726,0
CHN,2003,6292.8849,1105.1374239649335,1379.4846321018315,23.9,82.69511266488901,15.03710104121146,1683903309843.8486,1306.9724540855702,5192.006046085871,1288400000.0,40.5302314758301,44.98276213271458,12.17576009149266,19.607938686774748,55.8843892938216,0
CHN,2004,7131.5343,1249.0441533999422,1585.8387824778658,20.2,81.48696937874347,16.22324871953826,1984196551300.436,1530.927262157233,5684.168730509814,1296075000.0,41.7600135803223,45.2328326582556,12.728842936040138,19.859422866706524,55.94764475133046,0
CHN,2005,7974.396,1369.7919711964917,1782.3121529162704,17.4,81.70185077501554,16.159269912088387,2317551298052.052,1777.644968284641,6298.323184745158,1303720000.0,42.9899978637695,46.38162169845846,11.482812353382569,20.110908128425475,56.010903183926885,0
CHN,2006,8759.3389,1490.1864793883617,2039.0146603408032,16.4,82.49361294703264,15.5566024437238,2791498472804.3286,2129.256969996132,7057.099933316461,1311020000.0,44.3430099487305,46.886502859217245,10.475862365800095,20.362392776967077,56.07415984476021,0
CHN,2007,9356.3434,1595.466068477978,2325.9267690276465,14.9,82.84347871131304,15.265797933444858,3604055822571.6304,2734.727098776927,8013.715683022475,1317885000.0,45.8892440795898,46.18523623010748,10.093419455926169,20.61387788608241,56.13741769624517,0
CHN,2008,9576.2959,1629.9775420938283,2446.3690545840236,14.1,80.28994703195819,17.64081956976625,4667346414521.947,3523.44302065213,8743.744912321883,1324655000.0,46.9895057678223,46.236419130248166,10.009977073413792,20.8653616938384,56.200671974685534,0
CHN,2009,10196.8722,1728.616452295014,2612.4566200441686,13.4,80.2483727723448,17.810879013830462,5189577094997.582,3898.2445915881062,9518.43214737204,1331260000.0,48.3417053222656,45.178858723135626,9.472995816615969,21.116845051735627,56.26392504386618,0
CHN,2010,11062.0446,1899.7999610868465,2943.58995443689,12.3,79.19744638358478,18.792986822934353,6192564874453.29,4629.245517100773,10476.3123630451,1337705000.0,49.2340270628041,45.70662071067777,9.166499061307327,21.36832885413419,56.18347308129312,0
CHN,2011,12056.806,2027.4652535685464,3295.784868051761,11.3,80.98637738426523,16.836073329415974,7671757207851.289,5703.760279733456,11405.017284561723,1345035000.0,51.8300285339355,45.800205410810726,9.033845859333203,21.57462737043298,56.10366021811824,0
CHN,2012,12419.567,2085.218720958248,3466.020277804444,11.5,77.71469820556283,20.098037362498737,8673664713189.244,6405.057424134903,12217.8543175465,1354190000.0,53.1003112792969,44.682069816547845,8.96505673533992,21.780925886731776,56.02352780524426,0
CHN,2013,12948.608,2137.3257269090695,3757.185088465714,11.5,77.27266635788683,20.13348926531145,9743124247267.244,7147.035186223441,13080.82881626676,1363240000.0,54.4900016784668,43.3938707801605,8.784421316024705,21.987224403030567,55.943395392370284,0
CHN,2014,13095.1974,2177.550114352667,4006.168267899057,11.9,75.13582766432113,22.055701117597895,10674533168257.36,7781.065974849738,13968.58148552396,1371860000.0,55.7502555847168,42.28271577910922,8.482429409336536,22.193522919329357,55.86326297949631,0
CHN,2015,12931.0416,2175.1544486832,4017.0778194889335,12.2,72.83648504031697,23.86494887888853,11280814787468.914,8175.332850773929,14856.780760446143,1379860000.0,57.3297843933105,40.047590216103224,8.224013594795245,22.39982143562815,55.78313056662233,0
CHN,2016,12913.087,2149.2047500243984,4237.545305845985,12.6,71.33478326369172,25.052035714481573,11456024084961.98,8254.868593203568,15772.764759869562,1387790000.0,58.8399238586426,38.81115609392099,7.9006501750541585,22.630512099750643,55.703057345329945,0
CHN,2017,13160.5935,2215.9113902205677,4571.042425414424,13.1,70.9002577594408,25.03867255377236,12537559062282.92,8979.676527098563,16757.97363186619,1396215000.0,60.2402687072754,39.129944350894974,7.328392392860418,22.830656749263177,55.622850362316136,0
CHN,2018,13740.9299,2310.877570509788,4842.206792323705,13.5,69.57989976820154,25.81274094922708,14147765772963.76,10085.663814881918,17806.790234972468,1402760000.0,61.5001983642578,38.97770017470965,6.917142892368362,23.030907915353403,55.54274989588005,0
CHN,2019,14052.8622,2397.9686890847347,5082.387790402381,14.3,67.94410243542785,26.889702369760705,14560167101283.44,10342.90095243346,18820.513103364625,1407745000.0,62.7099151611328,37.76423331627352,7.006215757883405,23.23115908144364,55.46264942944396,0
CHN,2020,14230.2296,2465.9695460598687,5261.9410389058185,14.9,66.62811159337146,28.111907967469,14996414166715.092,10627.463798961868,19215.154170346537,1411100000.0,63.5234230266258,36.911562406630566,7.540181985212407,23.43130373095617,55.45263687113944,1
CHN,2021,14866.4936,2623.79959356116,5847.802260047013,15.2,66.24986873551512,28.42799792674796,18201698719563.96,12887.435724294062,20843.297834737652,1412360000.0,64.721076965332,38.092472204071655,7.089352516180038,23.631554897046403,55.44262431283493,1
CHN,2022,14857.4011,2676.4820097611064,6112.135535609963,15.2,64.79540073266244,28.42799792674796,18316765021690.156,12970.605641432652,21499.38228344267,1412175000.0,65.2176361083984,37.8945266620066,7.147886928301708,23.83169954655893,55.43261175453041,0
CHN,2023,15411.7834,2850.941529065109,6523.719261931935,15.2,64.4035322187705,28.42799792674796,18270356654533.215,12951.178239704272,22687.07587239425,1410710000.0,65.5301448035523,36.772503022356126,6.889519410800685,24.031938995825612,55.43261175453041,0
CHN,2024,15536.1217,2850.941529065109,6523.719261931935,15.199999999999998,64.4035322187705,28.427997926747956,18743803170827.164,13303.148154386816,23845.619721725907,1408975000.0,65.8946980998325,36.47565944530449,6.775998812912862,24.031938995825612,55.43261175453041,0
CIV,2000,16.3241,383.698511747895,161.7605148854704,63.7,63.24999999999999,36.75,16577533891.878548,936.6365413487983,4838.3402372993805,17699004.0,43.0840065011913,13.936802520264736,16.195154514693,16.020283018867925,62.12457232704403,0
CIV,2001,16.532,359.27435037998805,168.9319927984693,64.7,63.1525076765609,36.8474923234391,16810537043.840742,924.7272949620664,4609.144693953026,18178913.0,43.4670149035012,14.17861603095938,17.277097552718367,15.665292452830188,60.58416981132075,0
CIV,2002,17.3099,374.2174105192307,163.1754150184958,65.3,67.34038534189649,32.659614658103514,18054383320.847363,967.8158644159912,4368.928088372793,18654771.0,43.859032147728,14.500528124749737,18.73731415722601,15.310301886792455,60.959943396226414,0
CIV,2003,15.8514,345.0635325851048,160.46604064867807,70.3,63.98663259288382,36.01729899744447,21251754340.430546,1111.171350878869,4060.000380384268,19125542.0,44.2593744150531,15.212331213412511,20.77602022027288,14.955311320754715,61.084908805031446,0
CIV,2004,16.6589,474.6445121038454,159.02015820362337,75.4,66.33393829401089,31.727767695099818,23510575681.368645,1199.8252452854629,4088.945173284719,19595000.0,44.667357886658,15.52607504754474,16.640018984398033,14.60032075471698,63.403606918239,0
